customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0646,Male,0,No,No,67,Yes,No,No,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.9260160267467,6350.0308360891495,Yes
C0647,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.26938847730113,4767.57141153781,No
C0648,Female,1,Yes,Yes,27,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,No,Mailed check,48.24396901449737,5373.447279454007,No
C0649,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card (automatic),70.03413127486098,2071.4833560420498,No
C0650,Male,0,No,Yes,48,No,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),86.10274300284526,3687.09491575842,No
C0651,Female,1,Yes,No,70,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Electronic check,20.678195518610416,2184.011244145184,Yes
C0652,Male,0,No,No,59,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,56.42735202375737,7519.633262632216,No
C0653,Male,0,Yes,Yes,59,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,88.98061248321403,972.6873314743046,No
C0654,Female,0,No,No,2,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,43.76469949815161,5783.559411737737,No
C0655,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,115.6858189146617,2225.722078353729,No
C0656,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,21.076459893697574,4051.847589232032,Yes
C0657,Male,1,No,No,65,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,115.72489313391713,2557.6192020519393,Yes
C0658,Female,1,No,Yes,26,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,40.1099145370608,2759.766779298439,No
C0659,Female,0,Yes,No,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),22.979848276387738,2226.6535414486884,No
C0660,Female,1,No,Yes,53,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,47.83235138880286,6403.189557579711,No
C0661,Male,0,No,Yes,59,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),98.20079534360298,3120.0019005926774,No
C0662,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),94.74908465770142,6178.960224250849,Yes
C0663,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,39.30172247512479,3886.3851471422363,Yes
C0664,Male,0,Yes,Yes,48,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,38.07259362636354,4659.740929094636,No
C0665,Male,1,No,No,21,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),83.54315141206315,4626.1643690018,No
C0666,Female,1,Yes,No,22,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),64.72443434692451,8295.17733699232,No
C0667,Female,0,No,No,30,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),98.81357523975203,3131.423749340288,No
C0668,Male,0,No,No,25,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,20.461543426640468,1779.5764971624226,No
C0669,Male,0,No,No,28,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,80.26200979757826,7751.81923818952,Yes
C0670,Male,0,No,No,65,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),92.52854524846734,1500.9868519746922,No
C0671,Female,1,No,Yes,45,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),119.32538342692423,7095.574578451731,Yes
C0672,Female,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,87.23573281215837,1292.1227433504646,No
C0673,Female,0,No,No,7,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,41.64820596809656,5605.29980291686,No
C0674,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),29.034991877763957,1294.8871781097948,No
C0675,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,83.37351101369569,7847.61391878884,Yes
C0676,Female,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.36467288685803,4810.400253461315,No
C0677,Female,0,No,Yes,1,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),109.71281942139167,2810.900703586223,No
C0678,Female,0,Yes,No,10,Yes,No,No,No internet service,Yes,No,No internet service,No,No,One year,No,Electronic check,92.11401816049005,1208.217777241212,Yes
C0679,Female,0,Yes,No,36,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),69.9937299043473,3166.4525469903206,Yes
C0680,Female,1,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,59.166126018045055,5997.979935757261,No
C0681,Male,0,No,Yes,32,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,59.24621935622367,3283.1533974819367,No
C0682,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),41.08303718742592,2105.3704623615567,No
C0683,Female,1,No,No,6,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,19.7672491190811,4915.5869404281575,Yes
C0684,Male,0,No,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,76.64087999712483,3561.9649557644484,No
C0685,Female,1,No,Yes,38,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),39.66630271736795,1424.3684940089395,Yes
C0686,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,39.24934560826023,1324.1261335333886,No
C0687,Male,0,No,Yes,27,No,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),30.78888532500101,6018.692601061772,No
C0688,Male,0,No,Yes,54,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),37.33873999802266,8285.167017768887,No
C0689,Female,0,No,No,50,Yes,Yes,No,No,No,No internet service,No,Yes,No,One year,No,Electronic check,21.242493254624044,1995.103909051962,No
C0690,Female,0,No,Yes,35,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,86.77160787435027,6575.846432252698,No
C0691,Female,0,No,Yes,25,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,58.942505863894816,761.0800501848458,Yes
C0692,Male,0,Yes,Yes,28,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,75.27550907486079,3254.526945400605,No
C0693,Female,0,No,No,15,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,82.96967703812155,4315.728912119635,Yes
C0694,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),117.19342535216823,2297.5115899478146,No
C0695,Female,1,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,24.9631183172611,4509.884128873872,No
C0696,Male,1,No,Yes,26,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Two year,No,Credit card (automatic),60.62760385280667,7504.335575444813,No
C0697,Female,1,Yes,Yes,19,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),43.081589219701065,8028.722796695054,No
C0698,Female,0,No,No,17,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),66.62461704939504,870.9240869922055,Yes
C0699,Male,0,Yes,No,43,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,111.88817466261659,2323.797212054004,No
C0700,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,91.84639505531143,8323.013888385343,No
C0701,Female,0,No,Yes,42,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,85.51885782094912,2311.688957031831,No
C0702,Male,0,No,No,50,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),63.00707939598009,5893.5437523986675,No
C0703,Female,0,No,Yes,40,Yes,No,No,Yes,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),86.45347483419246,2167.794231408433,No
C0704,Male,0,Yes,Yes,39,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,21.302288481989624,3040.692962549046,No
C0705,Male,0,Yes,Yes,23,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,77.79634454704923,1640.4283753414843,No
C0706,Female,0,Yes,No,52,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.48520938512331,7281.138242939185,Yes
C0707,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),53.357324060245666,7504.626814717033,No
C0708,Female,0,Yes,No,63,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),38.55444079325906,2536.4118921386903,No
C0709,Female,1,Yes,No,69,No,Yes,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,100.3706662019287,7003.688888615284,Yes
C0710,Male,0,No,Yes,43,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),23.49393567441984,3056.6056756136986,No
C0711,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Electronic check,25.106632171205952,857.8827449967328,No
C0712,Male,0,Yes,No,34,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,62.93321788638295,6448.004001831367,Yes
C0713,Female,0,No,Yes,40,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),43.760563835677715,5077.057083160001,Yes
C0714,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,94.03614617771608,2345.3118872153045,Yes
C0715,Female,0,No,Yes,50,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),82.68738784596148,2163.9437990214865,No
C0716,Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,96.79854920491641,8293.23742843105,No
C0717,Female,0,No,No,62,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.11725354645571,7333.733828855201,No
C0718,Female,0,No,No,58,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.53293184102247,6886.709429748273,Yes
C0719,Female,0,No,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.95493007469268,1103.8462046986078,No
C0720,Female,1,Yes,Yes,16,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,53.217998430694315,6423.498460173745,No
C0721,Male,0,Yes,Yes,48,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.66937375850701,1837.7301562462762,No
C0722,Female,0,No,No,10,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),109.79504319845547,8308.213016292299,No
C0723,Male,1,No,No,38,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.078605825146333,459.8204922958698,No
C0724,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,53.719319384546125,3004.838617557986,No
C0725,Male,0,No,Yes,36,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,30.10459419132402,3653.7909854850623,No
C0726,Male,0,No,Yes,59,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),20.956020205497577,7008.889095871043,No
C0727,Male,0,No,Yes,63,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.51268059997586,6517.101942310319,Yes
C0728,Male,1,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,61.98707070038825,3198.683373436973,No
C0729,Female,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),88.06951906123466,4815.082409111103,No
C0730,Male,1,No,No,65,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,47.50680729308022,7105.518177720769,Yes
C0731,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,104.66688135491472,172.3689406252291,No
C0732,Male,0,Yes,Yes,51,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,62.6367941313117,6822.074640166573,No
C0733,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),116.75926119809785,8049.572086951201,Yes
C0734,Female,0,No,Yes,39,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),115.3238782832574,289.9712712287398,No
C0735,Male,0,No,Yes,60,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),96.87417471201513,404.6179323971447,No
C0736,Female,1,Yes,Yes,28,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),113.10536060695506,2940.167795210982,No
C0737,Male,0,Yes,Yes,54,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),90.12379976843339,762.4614398774154,Yes
C0738,Male,1,Yes,Yes,37,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Electronic check,109.3494853791005,4083.21971305276,No
C0739,Female,0,No,No,9,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,42.12031917136326,6198.924030931503,Yes
C0740,Male,1,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,53.23286041803346,4826.439311539878,No
C0741,Female,0,No,No,59,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),94.79886673249588,1684.1354527549834,Yes
C0742,Female,0,Yes,No,2,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,61.30524629706883,5572.109446857494,No
C0743,Male,1,Yes,Yes,61,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,103.40739825010083,5826.935692395564,Yes
C0744,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),107.51916490195306,7927.0065961202945,Yes
C0745,Female,0,Yes,Yes,60,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,48.57240744153434,1263.13128355213,Yes
C0746,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,101.9919824353365,5890.395350764274,No
C0747,Male,0,No,No,36,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.734955648645304,7748.725670312397,No
C0748,Male,1,Yes,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,52.088064576758605,4272.267148465619,Yes
C0749,Female,0,No,Yes,18,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,70.83242501438167,3086.7848845984445,No
C0750,Female,0,Yes,Yes,63,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Bank transfer (automatic),41.097263734597,1466.2972099838644,Yes
C0751,Male,0,Yes,Yes,22,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.08531861667032,7370.086371206125,No
C0752,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,77.02689802919994,3361.997751397922,Yes
C0753,Female,0,Yes,No,58,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,39.104095274792385,7862.852883796566,No
C0754,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,99.15541717831658,7208.685884745244,No
C0755,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),82.42773791997269,3212.6592229438143,No
C0756,Female,0,Yes,No,7,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),50.41157169614534,4885.941168482199,No
C0757,Male,0,No,No,61,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.68284791396978,248.4901758450418,Yes
C0758,Male,0,Yes,No,54,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.63251416111834,2250.6439391190365,No
C0759,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,103.24570901291457,6042.534301564376,Yes
C0760,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,41.43558883526369,5768.040642668035,No
C0761,Female,0,No,Yes,55,No,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,21.631733104683896,3015.279755833132,Yes
C0762,Male,0,Yes,No,3,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,100.06232476579864,6876.61332665601,Yes
C0763,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),80.7818726370344,2018.3613922147067,Yes
C0764,Male,0,Yes,Yes,1,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),28.28996686145289,3930.4966621975677,No
C0765,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,77.9105370343273,4026.0048487070603,No
C0766,Male,0,No,Yes,29,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),64.12263390689282,2908.807833555485,No
C0767,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.00413340231654,8115.477869743669,Yes
C0768,Female,0,Yes,No,21,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,39.326653900190465,5927.273972275089,No
C0769,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),64.2219879191127,4591.488762246172,No
C0770,Male,0,No,No,67,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),33.936899653695505,4348.189022122517,No
C0771,Male,1,No,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,115.66777723670636,1369.149456339841,Yes
C0772,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.43129200636675,3174.8892609316094,No
C0773,Female,0,No,Yes,68,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),93.14568750314244,5724.463255532289,No
C0774,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.4010798321218,7860.204603382876,No
C0775,Male,0,No,No,1,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),61.18031713157093,6943.248151761574,Yes
C0776,Male,0,Yes,No,68,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,112.17480640172076,2565.9063171884754,Yes
C0777,Female,1,Yes,No,12,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),25.43753521655455,3698.8200991020144,Yes
C0778,Female,0,Yes,Yes,60,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),99.93242531125308,721.3064106859235,No
C0779,Male,0,No,No,27,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.95373867478473,884.6256439877961,No
C0780,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.0508514746525,4006.4941425231013,No
C0781,Male,0,Yes,No,23,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.98183235466544,4515.321008622644,No
C0782,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,97.83081112766911,2257.477825701224,No
C0783,Female,0,No,No,21,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,103.53056058068114,5470.082769675154,No
C0784,Female,0,No,Yes,61,Yes,No,No,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,77.54068951633273,5984.074975090729,No
C0785,Male,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,59.10961987133789,2555.1030283326254,No
C0786,Male,0,Yes,No,52,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No,One year,No,Credit card (automatic),114.54324698312743,6450.95852345137,No
C0787,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,43.14517217561557,1761.940923289929,No
C0788,Female,0,No,No,55,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),99.91564673982481,4634.340182051417,No
C0789,Male,0,Yes,Yes,46,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.42906138771163,6839.912235594354,No
C0790,Female,0,No,Yes,32,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Electronic check,56.443291722291804,4572.911064759434,No
C0791,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,18.139534405080752,7719.339778495551,Yes
C0792,Male,0,Yes,No,5,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),63.55312873755993,514.2074572426611,No
C0793,Female,0,Yes,Yes,36,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),46.225439749314525,5008.078037458664,Yes
C0794,Male,1,Yes,Yes,49,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),28.643354559207182,4782.809748481516,Yes
C0795,Male,0,No,No,58,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),25.666173664484653,5619.116932699051,No
C0796,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),53.4509493857834,7086.956805686369,No
C0797,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),80.70525365154614,6174.685861358266,No
C0798,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),103.42697016720692,6721.178161432444,No
C0799,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,36.72345098462735,2467.743467536866,Yes
C0800,Male,0,No,Yes,35,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,61.31368507352306,3304.7527650219577,Yes
C0801,Female,1,No,Yes,39,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.97952629449952,5334.322293860126,No
C0802,Male,0,No,Yes,22,Yes,No,No,Yes,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),70.3661889392686,4712.4602048673005,No
C0803,Male,0,No,Yes,41,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),100.57790162257439,8170.083067500091,Yes
C0804,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),74.47181223592196,1602.730228443745,No
C0805,Female,1,No,Yes,42,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.358801177234,2997.5431551305837,No
C0806,Female,0,No,Yes,67,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),70.89227911903572,4876.109888722138,No
C0807,Male,1,No,Yes,30,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,79.59243124848969,7380.068696598441,No
